Sekunden;Gas;Aussen;Kessel;Wasser;Relais;Programm;;Status;;;Tag
1768967953;6225,89;-3,25;68,0;51,0;0x94;0x11;;0x05;;;0x84
1768967963;6225,89;-3,25;67,5;51,0;0x94;0x11;;0x05;;;0x84
1768967968;6225,89;-3,25;67,5;51,5;0x94;0x11;;0x05;;;0x84
1768967978;6225,89;-3,25;67,0;51,5;0x94;0x11;;0x05;;;0x84
1768967990;6225,89;-3,25;66,5;51,5;0x94;0x11;;0x05;;;0x84
1768968004;6225,89;-3,25;66,0;51,5;0x94;0x11;;0x05;;;0x84
1768968021;6225,89;-3,25;65,5;51,5;0x94;0x11;;0x05;;;0x84
1768968032;6225,89;-3,25;65,0;52,0;0x94;0x11;;0x05;;;0x84
1768968049;6225,89;-3,25;64,5;52,0;0x94;0x11;;0x05;;;0x84
1768968068;6225,89;-3,25;64,0;52,0;0x94;0x11;;0x05;;;0x84
1768968085;6225,89;-3,25;63,5;52,0;0x94;0x11;;0x05;;;0x84
1768968097;6225,89;-3,25;63,5;52,5;0x94;0x11;;0x05;;;0x84
1768968105;6225,89;-3,25;63,0;52,5;0x94;0x11;;0x05;;;0x84
1768968126;6225,89;-3,25;62,5;52,5;0x94;0x11;;0x05;;;0x84
1768968146;6225,89;-3,25;62,0;52,5;0x94;0x11;;0x05;;;0x84
1768968168;6225,89;-3,25;61,5;52,5;0x94;0x11;;0x05;;;0x84
1768968173;6225,89;-3,25;61,5;53,0;0x94;0x11;;0x05;;;0x84
1768968190;6225,89;-3,25;61,0;53,0;0x94;0x11;;0x05;;;0x84
1768968212;6225,89;-3,25;60,5;53,0;0x94;0x11;;0x05;;;0x84
1768968242;6225,89;-3,25;60,0;53,0;0x94;0x11;;0x05;;;0x84
1768968251;6225,89;-3,25;60,0;53,0;0xd0;0x11;;0x05;;;0x84
1768968263;6225,89;-3,25;60,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968290;6225,89;-3,25;59,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968344;6225,89;-3,25;59,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968354;6225,89;-3,25;58,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968359;6225,89;-3,25;58,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968363;6225,89;-3,25;57,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968366;6225,89;-3,25;57,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968369;6225,89;-3,25;56,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968371;6225,89;-3,25;56,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968376;6225,89;-3,25;55,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968378;6225,89;-3,25;55,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968380;6225,89;-3,25;54,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968381;6225,89;-3,25;54,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968383;6225,89;-3,25;53,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968385;6225,89;-3,25;53,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968388;6225,89;-3,25;52,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968390;6225,89;-3,25;52,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968391;6225,89;-3,25;51,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968393;6225,89;-3,25;51,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968395;6225,89;-3,25;50,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968396;6225,89;-3,25;50,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968400;6225,89;-3,25;49,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968402;6225,89;-3,25;49,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968403;6225,89;-3,25;48,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968405;6225,89;-3,25;48,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968407;6225,89;-3,25;47,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968408;6225,89;-3,25;47,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968410;6225,89;-3,25;46,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968412;6225,89;-3,25;46,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968413;6225,89;-3,25;45,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968415;6225,89;-3,25;45,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968419;6225,89;-3,25;44,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968420;6225,89;-3,25;44,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968424;6225,89;-3,25;43,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968427;6225,89;-3,25;43,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968429;6225,89;-3,25;42,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968430;6225,89;-3,25;42,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968434;6225,90;-3,25;41,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968435;6225,90;-3,25;41,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968439;6225,90;-3,25;40,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968442;6225,90;-3,25;40,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968444;6225,90;-3,25;39,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968447;6225,91;-3,25;39,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968451;6225,91;-3,25;39,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968454;6225,91;-3,25;38,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968459;6225,92;-3,25;38,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968466;6225,92;-3,25;37,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968471;6225,93;-3,25;37,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968483;6225,94;-3,25;37,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968495;6225,95;-3,25;37,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968507;6225,96;-3,25;38,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968513;6225,96;-3,25;38,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968520;6225,97;-3,25;38,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968523;6225,97;-3,25;39,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968529;6225,97;-3,25;39,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968532;6225,98;-3,25;39,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968534;6225,98;-3,25;40,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968542;6225,98;-3,25;40,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968544;6225,99;-3,25;40,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968545;6225,99;-3,25;41,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968551;6225,99;-3,25;41,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968556;6226,00;-3,25;42,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968561;6226,00;-3,25;42,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968566;6226,00;-3,25;43,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968568;6226,01;-3,25;43,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968571;6226,01;-3,25;43,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968574;6226,01;-3,25;44,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968579;6226,01;-3,25;44,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968581;6226,02;-3,25;44,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968584;6226,02;-3,25;45,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968589;6226,02;-3,25;45,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968593;6226,03;-3,25;46,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968598;6226,03;-3,25;46,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968601;6226,03;-3,25;47,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968605;6226,04;-3,25;47,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968606;6226,04;-3,25;47,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968613;6226,04;-3,25;48,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968617;6226,05;-3,25;48,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968622;6226,05;-3,25;49,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968627;6226,05;-3,25;49,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968630;6226,06;-3,25;49,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968632;6226,06;-3,25;50,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968637;6226,06;-3,25;50,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968642;6226,07;-3,25;51,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968645;6226,07;-3,25;51,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968650;6226,07;-3,25;52,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968654;6226,08;-3,25;52,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968657;6226,08;-3,25;52,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968662;6226,08;-3,25;53,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968666;6226,09;-3,25;53,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968669;6226,09;-3,25;53,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968674;6226,09;-3,25;54,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968678;6226,10;-3,25;54,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968679;6226,10;-3,25;54,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968686;6226,10;-3,25;55,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968691;6226,10;-3,25;55,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968698;6226,10;-3,25;56,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968705;6226,10;-3,25;56,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968711;6226,10;-3,25;57,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968716;6226,10;-3,25;57,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968722;6226,10;-3,25;58,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968732;6226,10;-3,25;58,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968739;6226,10;-3,25;59,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968745;6226,10;-3,25;59,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968761;6226,10;-3,25;60,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968784;6226,10;-3,25;59,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968796;6226,10;-3,25;59,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968805;6226,10;-3,25;58,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968811;6226,10;-3,25;58,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968816;6226,10;-3,25;57,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968823;6226,10;-3,25;57,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968830;6226,10;-3,25;56,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968835;6226,10;-3,25;56,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968840;6226,10;-3,25;55,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968847;6226,10;-3,25;55,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968854;6226,10;-3,25;54,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968860;6226,10;-3,25;54,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968867;6226,10;-3,25;53,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968876;6226,10;-3,25;53,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968884;6226,10;-3,25;52,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968894;6226,10;-3,25;52,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968909;6226,10;-3,25;51,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968928;6226,10;-3,25;51,0;53,5;0xd0;0x11;;0x05;;;0x84
1768968937;6226,10;-3,25;50,5;53,5;0xd0;0x11;;0x05;;;0x84
1768968940;6226,10;-3,25;50,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968955;6226,10;-3,25;50,0;53,5;0xd1;0x11;;0x05;;;0x84
1768968977;6226,10;-3,25;49,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968979;6226,11;-3,25;49,5;53,5;0xd1;0x11;;0x05;;;0x84
1768968991;6226,12;-3,25;49,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969003;6226,13;-3,25;49,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969006;6226,13;-3,25;49,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969015;6226,14;-3,25;49,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969028;6226,15;-3,25;49,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969035;6226,15;-3,25;49,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969040;6226,16;-3,25;49,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969050;6226,16;-3,25;50,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969052;6226,17;-3,25;50,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969059;6226,17;-3,25;50,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969064;6226,18;-3,25;50,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969065;6226,18;-3,25;51,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969070;6226,18;-3,25;51,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969076;6226,19;-3,25;51,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969077;6226,19;-3,25;52,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969082;6226,19;-3,25;52,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969089;6226,20;-3,25;53,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969092;6226,20;-3,25;53,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969097;6226,20;-3,25;54,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969101;6226,21;-3,25;54,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969102;6226,21;-3,25;54,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969108;6226,21;-3,25;55,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969113;6226,22;-3,25;55,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969118;6226,22;-3,25;56,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969121;6226,22;-3,25;56,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969125;6226,23;-3,25;56,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969126;6226,23;-3,25;57,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969131;6226,23;-3,25;57,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969136;6226,23;-3,25;58,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969137;6226,24;-3,25;58,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969141;6226,24;-3,25;58,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969145;6226,24;-3,25;59,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969149;6226,25;-3,25;59,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969150;6226,25;-3,25;59,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969155;6226,25;-3,25;60,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969162;6226,26;-3,25;60,5;53,5;0xd1;0x11;;0x05;;;0x84
1768969165;6226,26;-3,25;61,0;53,5;0xd1;0x11;;0x05;;;0x84
1768969170;6226,26;-3,25;61,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969175;6226,26;-3,25;62,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969179;6226,26;-3,25;62,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969185;6226,26;-3,25;63,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969191;6226,26;-3,25;63,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969196;6226,26;-3,25;64,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969202;6226,26;-3,25;64,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969209;6226,26;-3,25;65,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969214;6226,26;-3,25;65,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969221;6226,26;-3,25;66,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969233;6226,26;-3,25;66,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969245;6226,26;-3,25;67,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969262;6226,26;-3,25;66,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969277;6226,26;-3,25;66,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969284;6226,26;-3,25;65,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969289;6226,26;-3,25;65,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969296;6226,26;-3,25;64,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969304;6226,26;-3,25;64,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969307;6226,26;-3,25;63,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969314;6226,26;-3,25;63,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969319;6226,26;-3,25;62,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969326;6226,26;-3,25;62,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969331;6226,26;-3,25;61,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969336;6226,26;-3,25;61,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969343;6226,26;-3,25;60,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969351;6226,26;-3,25;60,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969360;6226,26;-3,25;59,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969368;6226,26;-3,25;59,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969380;6226,26;-3,25;58,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969395;6226,26;-3,25;58,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969411;6226,26;-3,25;57,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969434;6226,26;-3,25;57,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969456;6226,26;-3,25;56,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969480;6226,26;-3,25;56,0;53,5;0xd0;0x11;;0x05;;;0x84
1768969505;6226,26;-3,25;55,5;53,5;0xd0;0x11;;0x05;;;0x84
1768969514;6226,26;-3,25;55,5;53,0;0xd0;0x11;;0x05;;;0x84
1768969534;6226,26;-3,25;55,0;53,0;0xd0;0x11;;0x05;;;0x84
1768969553;6226,26;-3,25;54,5;53,0;0xd0;0x11;;0x05;;;0x84
1768969573;6226,26;-3,25;54,0;53,0;0xd0;0x11;;0x05;;;0x84
1768969600;6226,26;-3,25;53,5;53,0;0xd0;0x11;;0x05;;;0x84
1768969637;6226,26;-3,25;53,0;53,0;0xd0;0x11;;0x05;;;0x84
1768969661;6226,26;-3,25;52,5;53,0;0xd0;0x11;;0x05;;;0x84
1768969690;6226,26;-3,25;52,0;53,0;0xd0;0x11;;0x05;;;0x84
1768969719;6226,26;-3,25;51,5;53,0;0xd0;0x11;;0x05;;;0x84
1768969764;6226,26;-3,25;51,0;53,0;0xd0;0x11;;0x05;;;0x84
1768969786;6226,26;-3,25;50,5;53,0;0xd0;0x11;;0x05;;;0x84
1768969795;6226,26;-3,25;50,5;53,0;0xd1;0x11;;0x05;;;0x84
1768969810;6226,26;-3,25;50,0;53,0;0xd1;0x11;;0x05;;;0x84
1768969832;6226,27;-3,25;50,0;53,0;0xd1;0x11;;0x05;;;0x84
1768969841;6226,27;-3,25;49,5;53,0;0xd1;0x11;;0x05;;;0x84
1768969844;6226,28;-3,25;49,5;53,0;0xd1;0x11;;0x05;;;0x84
1768969857;6226,29;-3,25;49,5;53,0;0xd1;0x11;;0x05;;;0x84
1768969858;6226,29;-3,25;49,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969869;6226,30;-3,25;49,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969881;6226,31;-3,25;49,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969893;6226,32;-3,25;49,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969895;6226,32;-3,25;50,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969903;6226,32;-3,25;50,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969905;6226,33;-3,25;50,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969910;6226,33;-3,25;51,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969917;6226,34;-3,25;51,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969919;6226,34;-3,25;51,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969924;6226,34;-3,25;52,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969929;6226,35;-3,25;52,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969930;6226,35;-3,25;52,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969935;6226,35;-3,25;53,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969942;6226,36;-3,25;53,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969947;6226,36;-3,25;54,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969951;6226,36;-3,25;54,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969954;6226,37;-3,25;54,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969956;6226,37;-3,25;55,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969961;6226,37;-3,25;55,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969966;6226,38;-3,25;55,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969968;6226,38;-3,25;56,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969971;6226,38;-3,25;56,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969976;6226,38;-3,25;57,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969978;6226,39;-3,25;57,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969981;6226,39;-3,25;57,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969988;6226,39;-3,25;58,0;52,5;0xd1;0x11;;0x05;;;0x84
1768969991;6226,40;-3,25;58,5;52,5;0xd1;0x11;;0x05;;;0x84
1768969996;6226,40;-3,25;59,0;52,5;0xd1;0x11;;0x05;;;0x84
1768970001;6226,40;-3,25;59,5;52,5;0xd1;0x11;;0x05;;;0x84
1768970003;6226,41;-3,25;59,5;52,5;0xd1;0x11;;0x05;;;0x84
1768970006;6226,41;-3,25;60,0;52,5;0xd1;0x11;;0x05;;;0x84
1768970013;6226,41;-3,25;60,5;52,5;0xd1;0x11;;0x05;;;0x84
1768970015;6226,42;-3,25;60,5;52,5;0xd1;0x11;;0x05;;;0x84
1768970017;6226,42;-3,25;61,0;52,5;0xd1;0x11;;0x05;;;0x84
1768970022;6226,42;-3,25;61,5;52,5;0xd1;0x11;;0x05;;;0x84
1768970025;6226,42;-3,25;61,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970027;6226,42;-3,25;62,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970032;6226,42;-3,25;62,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970039;6226,42;-3,25;63,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970044;6226,42;-3,25;63,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970051;6226,42;-3,25;64,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970059;6226,42;-3,25;64,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970064;6226,42;-3,25;65,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970071;6226,42;-3,25;65,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970078;6226,42;-3,25;66,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970093;6226,42;-3,25;66,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970117;6226,42;-3,25;66,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970127;6226,42;-3,25;65,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970133;6226,42;-3,25;65,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970140;6226,42;-3,25;64,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970147;6226,42;-3,25;64,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970154;6226,42;-3,25;63,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970159;6226,42;-3,25;63,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970164;6226,42;-3,25;62,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970169;6226,42;-3,25;62,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970174;6226,42;-3,25;61,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970181;6226,42;-3,25;61,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970186;6226,42;-3,25;60,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970193;6226,42;-3,25;60,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970201;6226,42;-3,25;59,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970208;6226,42;-3,25;59,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970216;6226,42;-3,25;58,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970228;6226,42;-3,25;58,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970237;6226,42;-3,25;57,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970250;6226,42;-3,25;57,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970264;6226,42;-3,25;56,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970284;6226,42;-3,25;56,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970308;6226,42;-3,25;55,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970328;6226,42;-3,25;55,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970343;6226,42;-3,25;54,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970360;6226,42;-3,25;54,0;52,5;0xd0;0x11;;0x05;;;0x84
1768970379;6226,42;-3,25;53,5;52,5;0xd0;0x11;;0x05;;;0x84
1768970381;6226,42;-3,25;53,5;52,0;0xd0;0x11;;0x05;;;0x84
1768970401;6226,42;-3,25;53,0;52,0;0xd0;0x11;;0x05;;;0x84
1768970418;6226,42;-3,25;52,5;52,0;0xd0;0x11;;0x05;;;0x84
1768970440;6226,42;-3,25;52,0;52,0;0xd0;0x11;;0x05;;;0x84
1768970464;6226,42;-3,25;51,5;52,0;0xd0;0x11;;0x05;;;0x84
1768970496;6226,42;-3,25;51,0;52,0;0xd0;0x11;;0x05;;;0x84
1768970514;6226,42;-3,25;50,5;52,0;0xd0;0x11;;0x05;;;0x84
1768970523;6226,42;-3,25;50,5;52,0;0xd1;0x11;;0x05;;;0x84
1768970535;6226,42;-3,25;50,0;52,0;0xd1;0x11;;0x05;;;0x84
1768970560;6226,42;-3,25;49,5;52,0;0xd1;0x11;;0x05;;;0x84
1768970562;6226,43;-3,25;49,5;52,0;0xd1;0x11;;0x05;;;0x84
1768970574;6226,44;-3,25;49,5;52,0;0xd1;0x11;;0x05;;;0x84
1768970586;6226,45;-3,25;49,0;52,0;0xd1;0x11;;0x05;;;0x84
1768970598;6226,46;-3,25;49,0;52,0;0xd1;0x11;;0x05;;;0x84
